epoch,accuracy,loss,val_accuracy,val_loss
3,0.14485980570316315,0.5659547448158264,0.1682243049144745,0.5363955497741699
4,0.14485980570316315,0.5035303235054016,0.1682243049144745,0.47182393074035645
5,0.14485980570316315,0.43785586953163147,0.1682243049144745,0.4079691767692566
6,0.14485980570316315,0.3773347735404968,0.1682243049144745,0.3537626564502716
7,0.14485980570316315,0.3286108076572418,0.1682243049144745,0.3142840266227722
8,0.14485980570316315,0.29696330428123474,0.1682243049144745,0.2879752814769745
9,0.14485980570316315,0.27617961168289185,0.1682243049144745,0.2717141807079315
10,0.14485980570316315,0.2639188766479492,0.1682243049144745,0.2612900733947754
11,0.14485980570316315,0.2560252547264099,0.1682243049144745,0.25464415550231934
12,0.14485980570316315,0.2510690689086914,0.1682243049144745,0.25055718421936035
13,0.14485980570316315,0.24741479754447937,0.1682243049144745,0.2476166933774948
14,0.14485980570316315,0.24545705318450928,0.1682243049144745,0.24564050137996674
15,0.14485980570316315,0.24402399361133575,0.1682243049144745,0.2442324310541153
16,0.14485980570316315,0.24198995530605316,0.1682243049144745,0.24313193559646606
17,0.14485980570316315,0.2405581772327423,0.1682243049144745,0.242404967546463
18,0.14485980570316315,0.24108147621154785,0.1682243049144745,0.2418161779642105
19,0.14485980570316315,0.23885081708431244,0.1682243049144745,0.24105867743492126
0,0.07476635277271271,0.6874513030052185,0.14953270554542542,0.6789760589599609
1,0.08177570253610611,0.6724346280097961,0.15887850522994995,0.6626119017601013
2,0.07943925261497498,0.6547937393188477,0.1682243049144745,0.6423549652099609
3,0.10280373692512512,0.633246660232544,0.1682243049144745,0.6166505217552185
4,0.11214952915906906,0.6057099103927612,0.1682243049144745,0.5850311517715454
5,0.12616822123527527,0.5715739130973816,0.1682243049144745,0.5478995442390442
6,0.1355140209197998,0.5329800844192505,0.1682243049144745,0.5069511532783508
7,0.14485980570316315,0.49275675415992737,0.1682243049144745,0.4651549160480499
8,0.14485980570316315,0.4533056914806366,0.1682243049144745,0.4249398112297058
9,0.14485980570316315,0.41564658284187317,0.1682243049144745,0.3883395195007324
10,0.14485980570316315,0.3804873526096344,0.1682243049144745,0.3568967282772064
11,0.14485980570316315,0.3534311354160309,0.1682243049144745,0.3312263786792755
12,0.14485980570316315,0.3287615478038788,0.1682243049144745,0.3105907738208771
13,0.14485980570316315,0.3081958591938019,0.1682243049144745,0.29464083909988403
14,0.14485980570316315,0.2943415641784668,0.1682243049144745,0.28236114978790283
15,0.14485980570316315,0.28414449095726013,0.1682243049144745,0.27301082015037537
16,0.14485980570316315,0.275718092918396,0.1682243049144745,0.2660979926586151
17,0.14485980570316315,0.26843366026878357,0.1682243049144745,0.2605438530445099
18,0.14485980570316315,0.26321133971214294,0.1682243049144745,0.2562267780303955
19,0.14485980570316315,0.26055029034614563,0.1682243049144745,0.252997487783432
0,0.06308411061763763,0.6816529035568237,0.1682243049144745,0.6668787598609924
1,0.1355140209197998,0.652451753616333,0.1682243049144745,0.6336604952812195
2,0.14485980570316315,0.6140211820602417,0.1682243049144745,0.5884725451469421
3,0.14485980570316315,0.5635784268379211,0.1682243049144745,0.5310620665550232
4,0.14485980570316315,0.5028576254844666,0.1682243049144745,0.4665262699127197
5,0.14485980570316315,0.4381076395511627,0.1682243049144745,0.40276622772216797
6,0.14485980570316315,0.3790201246738434,0.1682243049144745,0.34882012009620667
7,0.14485980570316315,0.3308490812778473,0.1682243049144745,0.30877724289894104
8,0.14485980570316315,0.2965601086616516,0.1682243049144745,0.2825755178928375
9,0.14485980570316315,0.275870680809021,0.1682243049144745,0.26592200994491577
10,0.14485980570316315,0.26288363337516785,0.1682243049144745,0.2560381591320038
11,0.14485980570316315,0.25504788756370544,0.1682243049144745,0.2501330077648163
12,0.14485980570316315,0.24984152615070343,0.1682243049144745,0.24637773633003235
13,0.14485980570316315,0.24684028327465057,0.1682243049144745,0.2438012808561325
14,0.14485980570316315,0.24450990557670593,0.1682243049144745,0.24206757545471191
15,0.14485980570316315,0.24328747391700745,0.1682243049144745,0.2409653663635254
16,0.14485980570316315,0.24168002605438232,0.1682243049144745,0.24034027755260468
17,0.14485980570316315,0.24051709473133087,0.1682243049144745,0.2395869642496109
18,0.14485980570316315,0.23974664509296417,0.1682243049144745,0.2390049695968628
19,0.14485980570316315,0.2389429807662964,0.1682243049144745,0.23868806660175323
0,0.04439252242445946,0.6844537258148193,0.028037382289767265,0.6757511496543884
1,0.06308411061763763,0.6676203012466431,0.08411215245723724,0.6566279530525208
2,0.128504678606987,0.6447551846504211,0.1682243049144745,0.6313284635543823
3,0.14018692076206207,0.6158509254455566,0.1682243049144745,0.5986883640289307
4,0.1425233632326126,0.5799828767776489,0.1682243049144745,0.5589560270309448
5,0.14719626307487488,0.5371898412704468,0.1682243049144745,0.5138578414916992
6,0.14485980570316315,0.4902971088886261,0.1682243049144745,0.4665695130825043
7,0.14485980570316315,0.4421784281730652,0.1682243049144745,0.42085912823677063
8,0.14485980570316315,0.3988393545150757,0.1682243049144745,0.38018500804901123
9,0.14485980570316315,0.3609446883201599,0.1682243049144745,0.34639373421669006
10,0.14485980570316315,0.3313145041465759,0.1682243049144745,0.3196134865283966
11,0.14485980570316315,0.30785855650901794,0.1682243049144745,0.29937294125556946
12,0.14485980570316315,0.2903256416320801,0.1682243049144745,0.28462734818458557
13,0.14485980570316315,0.27890849113464355,0.1682243049144745,0.2739242911338806
14,0.14485980570316315,0.26982006430625916,0.1682243049144745,0.2659600079059601
15,0.14485980570316315,0.26481789350509644,0.1682243049144745,0.26024129986763
16,0.14485980570316315,0.2580643594264984,0.1682243049144745,0.25583943724632263
17,0.14485980570316315,0.2538887858390808,0.1682243049144745,0.25274553894996643
18,0.14485980570316315,0.25217562913894653,0.1682243049144745,0.2504318058490753
19,0.14485980570316315,0.250087171792984,0.1682243049144745,0.2485467493534088
0,0.053738318383693695,0.687333345413208,0.14953270554542542,0.6789014339447021
1,0.11915887892246246,0.6716188192367554,0.1682243049144745,0.6616711616516113
2,0.128504678606987,0.6513918042182922,0.1682243049144745,0.6388578414916992
3,0.1355140209197998,0.6253629326820374,0.1682243049144745,0.6085898876190186
4,0.14953270554542542,0.5916116237640381,0.1682243049144745,0.5709648728370667
5,0.1425233632326126,0.5499797463417053,0.1682243049144745,0.5274568200111389
6,0.14719626307487488,0.506356418132782,0.1682243049144745,0.4809280037879944
7,0.14485980570316315,0.4591173231601715,0.1682243049144745,0.434965580701828
8,0.14485980570316315,0.4134562909603119,0.1682243049144745,0.39297282695770264
9,0.14485980570316315,0.37366387248039246,0.1682243049144745,0.35709765553474426
10,0.14485980570316315,0.34304723143577576,0.1682243049144745,0.32834386825561523
11,0.14485980570316315,0.31874483823776245,0.1682243049144745,0.30649077892303467
12,0.14485980570316315,0.30002379417419434,0.1682243049144745,0.2899588942527771
13,0.14485980570316315,0.2851174473762512,0.1682243049144745,0.27793750166893005
14,0.14485980570316315,0.2760206162929535,0.1682243049144745,0.2691798210144043
15,0.14485980570316315,0.2695181369781494,0.1682243049144745,0.2625333070755005
16,0.14485980570316315,0.2635215222835541,0.1682243049144745,0.2577504813671112
17,0.14485980570316315,0.2599756419658661,0.1682243049144745,0.2542339265346527
18,0.14485980570316315,0.256735235452652,0.1682243049144745,0.25152868032455444
19,0.14485980570316315,0.25472405552864075,0.1682243049144745,0.2492390275001526
