epoch,accuracy,loss,val_accuracy,val_loss
38,0.14719626307487488,0.2528432011604309,0.1682243049144745,0.24123556911945343
39,0.14485980570316315,0.25464558601379395,0.1682243049144745,0.24078527092933655
40,0.14485980570316315,0.2517205774784088,0.1682243049144745,0.24036774039268494
41,0.14485980570316315,0.25657203793525696,0.1682243049144745,0.24011632800102234
42,0.14485980570316315,0.2560468316078186,0.1682243049144745,0.23979169130325317
43,0.14485980570316315,0.25343942642211914,0.1682243049144745,0.23955361545085907
44,0.14485980570316315,0.25371402502059937,0.1682243049144745,0.23931187391281128
45,0.14485980570316315,0.24960942566394806,0.1682243049144745,0.23913970589637756
46,0.14485980570316315,0.25223642587661743,0.1682243049144745,0.23895762860774994
47,0.14485980570316315,0.25262418389320374,0.1682243049144745,0.23875747621059418
48,0.14485980570316315,0.2520575523376465,0.1682243049144745,0.2386026680469513
49,0.14485980570316315,0.25499045848846436,0.1682243049144745,0.23853525519371033
0,0.058411214500665665,0.6803086400032043,0.14018692076206207,0.665868878364563
1,0.12383177876472473,0.6517284512519836,0.1682243049144745,0.6322937607765198
2,0.14485980570316315,0.6130712628364563,0.1682243049144745,0.5846660733222961
3,0.14485980570316315,0.559952437877655,0.1682243049144745,0.5228689312934875
4,0.14485980570316315,0.49495139718055725,0.1682243049144745,0.45328381657600403
5,0.14485980570316315,0.4264696538448334,0.1682243049144745,0.38693878054618835
6,0.14485980570316315,0.3656049072742462,0.1682243049144745,0.33306610584259033
7,0.14485980570316315,0.31956446170806885,0.1682243049144745,0.29633063077926636
8,0.14485980570316315,0.289832204580307,0.1682243049144745,0.27372485399246216
9,0.14485980570316315,0.27064546942710876,0.1682243049144745,0.2601102292537689
10,0.14485980570316315,0.26060351729393005,0.1682243049144745,0.25233137607574463
11,0.14485980570316315,0.2534842789173126,0.1682243049144745,0.24771928787231445
12,0.14485980570316315,0.24902960658073425,0.1682243049144745,0.24495893716812134
13,0.14485980570316315,0.24631790816783905,0.1682243049144745,0.24295155704021454
14,0.14485980570316315,0.24435298144817352,0.1682243049144745,0.24142025411128998
15,0.14485980570316315,0.24214953184127808,0.1682243049144745,0.24044178426265717
16,0.14485980570316315,0.24099664390087128,0.1682243049144745,0.23976267874240875
17,0.14485980570316315,0.2399234175682068,0.1682243049144745,0.239273339509964
18,0.14485980570316315,0.23920539021492004,0.1682243049144745,0.23882126808166504
19,0.14485980570316315,0.23852074146270752,0.1682243049144745,0.23858825862407684
20,0.14485980570316315,0.23743371665477753,0.1682243049144745,0.23812827467918396
21,0.14485980570316315,0.23674750328063965,0.1682243049144745,0.23801782727241516
22,0.14485980570316315,0.23582936823368073,0.1682243049144745,0.23765817284584045
23,0.14485980570316315,0.235912024974823,0.1682243049144745,0.23733364045619965
24,0.14485980570316315,0.2348950356245041,0.1682243049144745,0.23726347088813782
25,0.14485980570316315,0.23441646993160248,0.1682243049144745,0.2371213734149933
26,0.14485980570316315,0.2342948168516159,0.1682243049144745,0.2367277443408966
27,0.14485980570316315,0.23347489535808563,0.1682243049144745,0.2366611808538437
28,0.14485980570316315,0.23349697887897491,0.1682243049144745,0.2365453988313675
29,0.14485980570316315,0.23227351903915405,0.1682243049144745,0.23633718490600586
30,0.14485980570316315,0.231838658452034,0.1682243049144745,0.2360871583223343
31,0.14485980570316315,0.23137089610099792,0.1682243049144745,0.23590601980686188
32,0.14485980570316315,0.2310551404953003,0.1682243049144745,0.2357635498046875
33,0.14485980570316315,0.23060517013072968,0.1682243049144745,0.23559881746768951
34,0.14485980570316315,0.22994667291641235,0.1682243049144745,0.23536202311515808
35,0.14485980570316315,0.2290162444114685,0.1682243049144745,0.23517271876335144
36,0.14485980570316315,0.22874687612056732,0.1682243049144745,0.2350064069032669
37,0.14485980570316315,0.22793103754520416,0.1682243049144745,0.23493239283561707
38,0.14485980570316315,0.22758632898330688,0.1682243049144745,0.2347594052553177
39,0.14485980570316315,0.2272615283727646,0.1682243049144745,0.23443442583084106
40,0.14485980570316315,0.2262735515832901,0.1682243049144745,0.23424513638019562
41,0.14485980570316315,0.22594350576400757,0.1682243049144745,0.23400069773197174
42,0.14485980570316315,0.22539639472961426,0.1682243049144745,0.23380880057811737
43,0.14485980570316315,0.2244987189769745,0.1682243049144745,0.23353908956050873
44,0.14485980570316315,0.22413893043994904,0.1682243049144745,0.23315604031085968
45,0.14485980570316315,0.22279715538024902,0.1682243049144745,0.23290309309959412
46,0.14485980570316315,0.22279195487499237,0.1682243049144745,0.2324541211128235
47,0.14485980570316315,0.2223757654428482,0.1682243049144745,0.2323376089334488
48,0.14485980570316315,0.2214253544807434,0.1682243049144745,0.2320808321237564
49,0.14953270554542542,0.22092947363853455,0.1682243049144745,0.23187237977981567
0,0.0607476644217968,0.6820246577262878,0.14953270554542542,0.668291449546814
1,0.09345794469118118,0.6568237543106079,0.1682243049144745,0.6395174264907837
2,0.14953270554542542,0.6249945163726807,0.1682243049144745,0.6014474630355835
3,0.14485980570316315,0.582584023475647,0.1682243049144745,0.552702009677887
4,0.14485980570316315,0.5304115414619446,0.1682243049144745,0.4953641891479492
5,0.14485980570316315,0.47228389978408813,0.1682243049144745,0.435701459646225
6,0.14485980570316315,0.4159491956233978,0.1682243049144745,0.38044923543930054
7,0.14485980570316315,0.36593103408813477,0.1682243049144745,0.3356890082359314
8,0.14485980570316315,0.32654067873954773,0.1682243049144745,0.3027723431587219
9,0.14485980570316315,0.2970820367336273,0.1682243049144745,0.2804577648639679
10,0.14485980570316315,0.2798214256763458,0.1682243049144745,0.2660881280899048
11,0.14485980570316315,0.26642176508903503,0.1682243049144745,0.257036417722702
12,0.14485980570316315,0.25998473167419434,0.1682243049144745,0.2511477470397949
13,0.14485980570316315,0.2536211609840393,0.1682243049144745,0.24732981622219086
14,0.14485980570316315,0.24994367361068726,0.1682243049144745,0.24486622214317322
15,0.14485980570316315,0.2475079745054245,0.1682243049144745,0.24307739734649658
16,0.14485980570316315,0.2460157573223114,0.1682243049144745,0.2418343424797058
17,0.14485980570316315,0.2448936104774475,0.1682243049144745,0.24105523526668549
18,0.14485980570316315,0.24359960854053497,0.1682243049144745,0.24003846943378448
19,0.14485980570316315,0.24293148517608643,0.1682243049144745,0.23963946104049683
20,0.14485980570316315,0.24106216430664062,0.1682243049144745,0.23916789889335632
21,0.14485980570316315,0.24090422689914703,0.1682243049144745,0.23887959122657776
22,0.14485980570316315,0.24080856144428253,0.1682243049144745,0.23850750923156738
23,0.14485980570316315,0.2399742156267166,0.1682243049144745,0.2381596565246582
24,0.14485980570316315,0.2397162914276123,0.1682243049144745,0.2379724681377411
25,0.14485980570316315,0.2384796440601349,0.1682243049144745,0.23777461051940918
26,0.14485980570316315,0.23813465237617493,0.1682243049144745,0.23772385716438293
27,0.14485980570316315,0.23814184963703156,0.1682243049144745,0.23757243156433105
28,0.14485980570316315,0.23764212429523468,0.1682243049144745,0.23744194209575653
29,0.14485980570316315,0.23641975224018097,0.1682243049144745,0.23718497157096863
30,0.14485980570316315,0.23696227371692657,0.1682243049144745,0.23701606690883636
31,0.14485980570316315,0.23660345375537872,0.1682243049144745,0.23688927292823792
32,0.14485980570316315,0.23651058971881866,0.1682243049144745,0.2367883175611496
33,0.14485980570316315,0.23549145460128784,0.1682243049144745,0.2366734743118286
34,0.14485980570316315,0.23557496070861816,0.1682243049144745,0.23658323287963867
35,0.14485980570316315,0.23444929718971252,0.1682243049144745,0.23649796843528748
36,0.14485980570316315,0.23425541818141937,0.1682243049144745,0.2363830953836441
37,0.14485980570316315,0.23260840773582458,0.1682243049144745,0.2361367791891098
38,0.14485980570316315,0.23252151906490326,0.1682243049144745,0.2361222505569458
39,0.14485980570316315,0.23237544298171997,0.1682243049144745,0.23600776493549347
40,0.14485980570316315,0.23369915783405304,0.1682243049144745,0.23584087193012238
41,0.14485980570316315,0.23168721795082092,0.1682243049144745,0.23564249277114868
42,0.14485980570316315,0.23262012004852295,0.1682243049144745,0.23554639518260956
43,0.14485980570316315,0.23167116940021515,0.1682243049144745,0.2352900505065918
44,0.14485980570316315,0.23180878162384033,0.1682243049144745,0.2352197766304016
45,0.14485980570316315,0.23162952065467834,0.1682243049144745,0.23506875336170197
46,0.14485980570316315,0.23142361640930176,0.1682243049144745,0.23487871885299683
47,0.14485980570316315,0.23040328919887543,0.1682243049144745,0.23472660779953003
48,0.14485980570316315,0.2300017923116684,0.1682243049144745,0.2344578057527542
49,0.14485980570316315,0.2295318841934204,0.1682243049144745,0.2341376692056656
0,0.009345794096589088,0.6801783442497253,0.028037382289767265,0.6648163199424744
1,0.128504678606987,0.6486871242523193,0.1682243049144745,0.6295790672302246
2,0.14485980570316315,0.6065067648887634,0.1682243049144745,0.5807833671569824
3,0.14485980570316315,0.5498607158660889,0.1682243049144745,0.5184389352798462
4,0.14485980570316315,0.4824800193309784,0.1682243049144745,0.44955313205718994
5,0.14485980570316315,0.41367414593696594,0.1682243049144745,0.384982705116272
6,0.14485980570316315,0.35453513264656067,0.1682243049144745,0.3339516520500183
7,0.14485980570316315,0.31092581152915955,0.1682243049144745,0.2993795871734619
8,0.14485980570316315,0.2842966914176941,0.1682243049144745,0.2774760127067566
9,0.14485980570316315,0.26696938276290894,0.1682243049144745,0.26440662145614624
10,0.14485980570316315,0.2571670114994049,0.1682243049144745,0.2564680278301239
11,0.14485980570316315,0.25157180428504944,0.1682243049144745,0.2512615919113159
12,0.14485980570316315,0.24740108847618103,0.1682243049144745,0.2480282187461853
13,0.14485980570316315,0.24503831565380096,0.1682243049144745,0.24600841104984283
14,0.14485980570316315,0.2429744303226471,0.1682243049144745,0.24458912014961243
15,0.14485980570316315,0.24154172837734222,0.1682243049144745,0.24350477755069733
16,0.14485980570316315,0.24044665694236755,0.1682243049144745,0.2425004541873932
17,0.14485980570316315,0.23903463780879974,0.1682243049144745,0.24165643751621246
18,0.14485980570316315,0.23809581995010376,0.1682243049144745,0.24117054045200348
19,0.14485980570316315,0.23744359612464905,0.1682243049144745,0.24066892266273499
20,0.14485980570316315,0.23644831776618958,0.1682243049144745,0.24011331796646118
21,0.14485980570316315,0.2361779361963272,0.1682243049144745,0.23975691199302673
22,0.14485980570316315,0.23500776290893555,0.1682243049144745,0.23928315937519073
23,0.14485980570316315,0.23478315770626068,0.1682243049144745,0.23909686505794525
24,0.14485980570316315,0.2345457226037979,0.1682243049144745,0.23862910270690918
25,0.14485980570316315,0.23337043821811676,0.1682243049144745,0.23827394843101501
26,0.14485980570316315,0.23266835510730743,0.1682243049144745,0.23806339502334595
27,0.14485980570316315,0.23212389647960663,0.1682243049144745,0.23799805343151093
28,0.14485980570316315,0.2311316877603531,0.1682243049144745,0.23758617043495178
29,0.14485980570316315,0.2307037115097046,0.1682243049144745,0.23719440400600433
30,0.14485980570316315,0.2299008071422577,0.1682243049144745,0.23685400187969208
31,0.14485980570316315,0.22936265170574188,0.1682243049144745,0.23658470809459686
32,0.14485980570316315,0.22915424406528473,0.1682243049144745,0.23625653982162476
33,0.14485980570316315,0.22819213569164276,0.1682243049144745,0.23589445650577545
34,0.14485980570316315,0.22732314467430115,0.1682243049144745,0.23551195859909058
35,0.14485980570316315,0.22659912705421448,0.1682243049144745,0.23538431525230408
36,0.14485980570316315,0.22616495192050934,0.1682243049144745,0.2350451499223709
37,0.14485980570316315,0.22519451379776,0.1682243049144745,0.23468518257141113
38,0.14485980570316315,0.22474779188632965,0.1682243049144745,0.23440271615982056
39,0.14485980570316315,0.22364839911460876,0.1682243049144745,0.23403748869895935
40,0.14719626307487488,0.22298678755760193,0.1682243049144745,0.23370543122291565
41,0.14719626307487488,0.22235353291034698,0.1682243049144745,0.23331797122955322
42,0.14485980570316315,0.22109028697013855,0.1682243049144745,0.23292776942253113
43,0.14719626307487488,0.2204471230506897,0.1682243049144745,0.23276489973068237
44,0.14719626307487488,0.21951231360435486,0.1682243049144745,0.23250336945056915
45,0.14953270554542542,0.21927571296691895,0.1682243049144745,0.23208901286125183
46,0.15420560538768768,0.21785962581634521,0.1682243049144745,0.23185376822948456
47,0.15887850522994995,0.21662232279777527,0.1682243049144745,0.2313327193260193
48,0.15654206275939941,0.2154366672039032,0.1682243049144745,0.23095238208770752
49,0.15887850522994995,0.21512213349342346,0.1682243049144745,0.23055005073547363
0,0.08644859492778778,0.6830997467041016,0.15887850522994995,0.6667211651802063
1,0.13785046339035034,0.6528959274291992,0.1682243049144745,0.6324784755706787
2,0.1425233632326126,0.6144965291023254,0.1682243049144745,0.5866132378578186
3,0.14485980570316315,0.5639876127243042,0.1682243049144745,0.528323233127594
4,0.14485980570316315,0.502277135848999,0.1682243049144745,0.46178892254829407
5,0.14485980570316315,0.43850672245025635,0.1682243049144745,0.3968643844127655
6,0.14485980570316315,0.37815505266189575,0.1682243049144745,0.3425430357456207
7,0.14485980570316315,0.33018189668655396,0.1682243049144745,0.3033480644226074
8,0.14485980570316315,0.29729902744293213,0.1682243049144745,0.27842164039611816
9,0.14485980570316315,0.27724015712738037,0.1682243049144745,0.26346758008003235
10,0.14485980570316315,0.26406511664390564,0.1682243049144745,0.2546420991420746
11,0.14485980570316315,0.2560476064682007,0.1682243049144745,0.24927154183387756
12,0.14485980570316315,0.2513062655925751,0.1682243049144745,0.24600039422512054
13,0.14485980570316315,0.24882468581199646,0.1682243049144745,0.24378609657287598
14,0.14485980570316315,0.24618063867092133,0.1682243049144745,0.24233479797840118
15,0.14485980570316315,0.24453754723072052,0.1682243049144745,0.24129441380500793
16,0.14485980570316315,0.24289804697036743,0.1682243049144745,0.24041232466697693
17,0.14485980570316315,0.24165527522563934,0.1682243049144745,0.23979586362838745
18,0.14485980570316315,0.24098224937915802,0.1682243049144745,0.23950450122356415
19,0.14485980570316315,0.23960641026496887,0.1682243049144745,0.23914572596549988
20,0.14485980570316315,0.23915164172649384,0.1682243049144745,0.23879416286945343
21,0.14485980570316315,0.23769254982471466,0.1682243049144745,0.23841896653175354
22,0.14485980570316315,0.2381529062986374,0.1682243049144745,0.2381046861410141
23,0.14485980570316315,0.23721843957901,0.1682243049144745,0.2378826141357422
24,0.14485980570316315,0.23670178651809692,0.1682243049144745,0.23767589032649994
25,0.14485980570316315,0.23537561297416687,0.1682243049144745,0.2376624196767807
26,0.14485980570316315,0.23549675941467285,0.1682243049144745,0.23748788237571716
27,0.14485980570316315,0.23569640517234802,0.1682243049144745,0.23735903203487396
28,0.14485980570316315,0.23432984948158264,0.1682243049144745,0.23703384399414062
29,0.14485980570316315,0.2336752861738205,0.1682243049144745,0.2369598001241684
30,0.14485980570316315,0.23348315060138702,0.1682243049144745,0.23664450645446777
31,0.14485980570316315,0.23380926251411438,0.1682243049144745,0.2364894449710846
32,0.14485980570316315,0.2333105206489563,0.1682243049144745,0.2364196479320526
33,0.14485980570316315,0.23199355602264404,0.1682243049144745,0.23610448837280273
34,0.14485980570316315,0.23096218705177307,0.1682243049144745,0.23589658737182617
35,0.14485980570316315,0.23121768236160278,0.1682243049144745,0.23576225340366364
36,0.14485980570316315,0.23100823163986206,0.1682243049144745,0.23559324443340302
37,0.14485980570316315,0.22931590676307678,0.1682243049144745,0.23547765612602234
38,0.14719626307487488,0.22972260415554047,0.1682243049144745,0.23531413078308105
39,0.14485980570316315,0.22903762757778168,0.1682243049144745,0.2349778413772583
40,0.14485980570316315,0.22961781919002533,0.1682243049144745,0.23488253355026245
41,0.14485980570316315,0.2284332811832428,0.1682243049144745,0.2347058653831482
42,0.14485980570316315,0.22770608961582184,0.1682243049144745,0.2345540076494217
43,0.14485980570316315,0.22749517858028412,0.1682243049144745,0.23424802720546722
44,0.14485980570316315,0.22648212313652039,0.1682243049144745,0.2338339388370514
45,0.14719626307487488,0.22646893560886383,0.1682243049144745,0.23361517488956451
46,0.14485980570316315,0.2253204882144928,0.1682243049144745,0.23354990780353546
47,0.14719626307487488,0.22495493292808533,0.1682243049144745,0.2332800179719925
48,0.14485980570316315,0.22477813065052032,0.1682243049144745,0.23312675952911377
49,0.14719626307487488,0.22399351000785828,0.1682243049144745,0.23296299576759338
0,0.08878504484891891,0.6875441074371338,0.1682243049144745,0.6777849197387695
1,0.13084112107753754,0.6694899201393127,0.1682243049144745,0.6578903794288635
2,0.12616822123527527,0.6479463577270508,0.1682243049144745,0.6319389939308167
3,0.14485980570316315,0.618230402469635,0.1682243049144745,0.598007321357727
4,0.14485980570316315,0.5815527439117432,0.1682243049144745,0.5565818548202515
5,0.14485980570316315,0.5380538702011108,0.1682243049144745,0.5097842216491699
6,0.14485980570316315,0.49297353625297546,0.1682243049144745,0.46137696504592896
7,0.14485980570316315,0.444712370634079,0.1682243049144745,0.41487282514572144
8,0.14485980570316315,0.4019322395324707,0.1682243049144745,0.37331825494766235
9,0.14485980570316315,0.3644874691963196,0.1682243049144745,0.3387192487716675
10,0.14485980570316315,0.33162713050842285,0.1682243049144745,0.3117900490760803
11,0.14485980570316315,0.3087637424468994,0.1682243049144745,0.2918432950973511
12,0.14485980570316315,0.29159843921661377,0.1682243049144745,0.2773081660270691
13,0.14485980570316315,0.27809780836105347,0.1682243049144745,0.26691287755966187
14,0.14485980570316315,0.2679217457771301,0.1682243049144745,0.25944867730140686
15,0.14485980570316315,0.26270920038223267,0.1682243049144745,0.2544032633304596
16,0.14485980570316315,0.2584077715873718,0.1682243049144745,0.2503807842731476
17,0.14485980570316315,0.2539309561252594,0.1682243049144745,0.2474188655614853
18,0.14485980570316315,0.2513491213321686,0.1682243049144745,0.24529926478862762
19,0.14485980570316315,0.24920880794525146,0.1682243049144745,0.24364778399467468
20,0.14485980570316315,0.2480921745300293,0.1682243049144745,0.2424510419368744
21,0.14485980570316315,0.24685722589492798,0.1682243049144745,0.24154269695281982
22,0.14485980570316315,0.2449595332145691,0.1682243049144745,0.24076147377490997
23,0.14485980570316315,0.24461430311203003,0.1682243049144745,0.240294948220253
24,0.14485980570316315,0.24365034699440002,0.1682243049144745,0.2397906333208084
25,0.14485980570316315,0.24316608905792236,0.1682243049144745,0.23941770195960999
26,0.14485980570316315,0.24027739465236664,0.1682243049144745,0.23894919455051422
27,0.14485980570316315,0.2423652559518814,0.1682243049144745,0.23865683376789093
28,0.14485980570316315,0.23993359506130219,0.1682243049144745,0.23845410346984863
29,0.14485980570316315,0.24172304570674896,0.1682243049144745,0.2383456826210022
30,0.14485980570316315,0.24041509628295898,0.1682243049144745,0.2380926012992859
31,0.14485980570316315,0.23934294283390045,0.1682243049144745,0.23780478537082672
32,0.14485980570316315,0.2392524629831314,0.1682243049144745,0.23776789009571075
33,0.14485980570316315,0.2391654998064041,0.1682243049144745,0.2376396507024765
34,0.14485980570316315,0.23838824033737183,0.1682243049144745,0.23762767016887665
35,0.14485980570316315,0.23881693184375763,0.1682243049144745,0.23749388754367828
36,0.14485980570316315,0.23785720765590668,0.1682243049144745,0.23737989366054535
37,0.14485980570316315,0.2383517324924469,0.1682243049144745,0.23725078999996185
38,0.14485980570316315,0.2376909852027893,0.1682243049144745,0.23714695870876312
39,0.14485980570316315,0.2370043247938156,0.1682243049144745,0.23707297444343567
40,0.14485980570316315,0.23667819797992706,0.1682243049144745,0.23692750930786133
41,0.14485980570316315,0.23653966188430786,0.1682243049144745,0.23680658638477325
42,0.14485980570316315,0.23725081980228424,0.1682243049144745,0.23676082491874695
43,0.14485980570316315,0.2373242974281311,0.1682243049144745,0.23654092848300934
44,0.14485980570316315,0.23617900907993317,0.1682243049144745,0.23650386929512024
45,0.14485980570316315,0.23608513176441193,0.1682243049144745,0.2364061325788498
46,0.14485980570316315,0.2362237572669983,0.1682243049144745,0.2363380491733551
47,0.14485980570316315,0.23554106056690216,0.1682243049144745,0.2363397777080536
48,0.14485980570316315,0.23545999825000763,0.1682243049144745,0.23627206683158875
49,0.14485980570316315,0.2341434508562088,0.1682243049144745,0.23622474074363708
0,0.04672897234559059,0.6798231601715088,0.018691588193178177,0.6653522253036499
1,0.09112149477005005,0.6507303714752197,0.1682243049144745,0.6307228803634644
2,0.1425233632326126,0.6096761226654053,0.1682243049144745,0.5809665322303772
3,0.14485980570316315,0.5542712211608887,0.1682243049144745,0.516755998134613
4,0.14485980570316315,0.4874582588672638,0.1682243049144745,0.445400595664978
5,0.14485980570316315,0.41828060150146484,0.1682243049144745,0.3790610432624817
6,0.14485980570316315,0.3577498197555542,0.1682243049144745,0.3270322382450104
7,0.14485980570316315,0.3136352002620697,0.1682243049144745,0.2919776141643524
8,0.14485980570316315,0.2854112386703491,0.1682243049144745,0.2703910171985626
9,0.14485980570316315,0.2682771384716034,0.1682243049144745,0.2581380009651184
10,0.14485980570316315,0.2575674057006836,0.1682243049144745,0.25101494789123535
11,0.14485980570316315,0.25198426842689514,0.1682243049144745,0.24667350947856903
12,0.14485980570316315,0.24819843471050262,0.1682243049144745,0.24411258101463318
13,0.14485980570316315,0.24594822525978088,0.1682243049144745,0.24242320656776428
14,0.14485980570316315,0.24435795843601227,0.1682243049144745,0.24135005474090576
15,0.14485980570316315,0.24208343029022217,0.1682243049144745,0.24024175107479095
16,0.14485980570316315,0.24102112650871277,0.1682243049144745,0.2395709902048111
17,0.14485980570316315,0.2402457445859909,0.1682243049144745,0.2391415685415268
18,0.14485980570316315,0.23943299055099487,0.1682243049144745,0.238795667886734
19,0.14485980570316315,0.23882070183753967,0.1682243049144745,0.2385452538728714
20,0.14485980570316315,0.23788833618164062,0.1682243049144745,0.23824529349803925
21,0.14485980570316315,0.23752354085445404,0.1682243049144745,0.23808234930038452
22,0.14485980570316315,0.23767447471618652,0.1682243049144745,0.23769502341747284
23,0.14485980570316315,0.23687061667442322,0.1682243049144745,0.23741178214550018
24,0.14485980570316315,0.23603112995624542,0.1682243049144745,0.23723267018795013
25,0.14485980570316315,0.23534877598285675,0.1682243049144745,0.2370448112487793
26,0.14485980570316315,0.23485992848873138,0.1682243049144745,0.23697496950626373
27,0.14485980570316315,0.23483410477638245,0.1682243049144745,0.2368839979171753
28,0.14485980570316315,0.2339622676372528,0.1682243049144745,0.23672503232955933
29,0.14485980570316315,0.23340614140033722,0.1682243049144745,0.23652513325214386
30,0.14485980570316315,0.23333686590194702,0.1682243049144745,0.2363218367099762
31,0.14485980570316315,0.23349474370479584,0.1682243049144745,0.23628117144107819
32,0.14485980570316315,0.23278456926345825,0.1682243049144745,0.23610913753509521
33,0.14485980570316315,0.231796532869339,0.1682243049144745,0.23590722680091858
34,0.14485980570316315,0.23175844550132751,0.1682243049144745,0.23582510650157928
35,0.14485980570316315,0.23143242299556732,0.1682243049144745,0.23561793565750122
36,0.14485980570316315,0.2311347872018814,0.1682243049144745,0.23538990318775177
37,0.14485980570316315,0.23023922741413116,0.1682243049144745,0.2352534532546997
38,0.14485980570316315,0.2309298813343048,0.1682243049144745,0.23507416248321533
39,0.14485980570316315,0.22955691814422607,0.1682243049144745,0.23485949635505676
40,0.14485980570316315,0.22962109744548798,0.1682243049144745,0.23474790155887604
41,0.14485980570316315,0.22898827493190765,0.1682243049144745,0.23448926210403442
42,0.14485980570316315,0.22785066068172455,0.1682243049144745,0.23438115417957306
43,0.14485980570316315,0.22866497933864594,0.1682243049144745,0.23417824506759644
44,0.14485980570316315,0.22777268290519714,0.1682243049144745,0.23395784199237823
45,0.14485980570316315,0.22747032344341278,0.1682243049144745,0.23367181420326233
46,0.14485980570316315,0.22672443091869354,0.1682243049144745,0.23350851237773895
47,0.14485980570316315,0.2263132631778717,0.1682243049144745,0.23334157466888428
48,0.14485980570316315,0.22545690834522247,0.1682243049144745,0.2329932302236557
49,0.14485980570316315,0.22496552765369415,0.1682243049144745,0.2328561395406723
0,0.058411214500665665,0.6821016073226929,0.1682243049144745,0.670073390007019
1,0.13084112107753754,0.658655047416687,0.1682243049144745,0.6426917910575867
2,0.14485980570316315,0.6264607906341553,0.1682243049144745,0.6036348938941956
3,0.14485980570316315,0.5813162922859192,0.1682243049144745,0.5511612296104431
4,0.14485980570316315,0.524432361125946,0.1682243049144745,0.4894016981124878
5,0.14485980570316315,0.46224743127822876,0.1682243049144745,0.425962895154953
6,0.14485980570316315,0.4011683166027069,0.1682243049144745,0.3697327971458435
7,0.14485980570316315,0.3496153652667999,0.1682243049144745,0.3258317708969116
8,0.14485980570316315,0.3125928044319153,0.1682243049144745,0.2953453063964844
9,0.14485980570316315,0.2879742681980133,0.1682243049144745,0.2753455638885498
10,0.14485980570316315,0.27169641852378845,0.1682243049144745,0.26294609904289246
11,0.14485980570316315,0.26177316904067993,0.1682243049144745,0.2552501857280731
12,0.14485980570316315,0.25504323840141296,0.1682243049144745,0.2501581013202667
13,0.14485980570316315,0.2506430447101593,0.1682243049144745,0.24664604663848877
14,0.14485980570316315,0.2490573227405548,0.1682243049144745,0.24434515833854675
15,0.14485980570316315,0.24617119133472443,0.1682243049144745,0.24271143972873688
16,0.14485980570316315,0.24392971396446228,0.1682243049144745,0.24149519205093384
17,0.14485980570316315,0.24200305342674255,0.1682243049144745,0.24047958850860596
